UniqueCount	AmbigCount
0	3
0	0
0	1432
0	0
0	17
0	7
0	0
0	0
0	0
0	1
2	8
0	0
0	5
34	181
0	18
10	4
0	19
0	6
0	113
1	1
9	266
20	12
0	39
272	82
0	76
63	832
25	85
3	31
50	139
0	0
0	0
0	0
73	1323
1	320
1	362
22	308
0	261
0	201
383	177
7	0
0	69
0	0
0	0
1	1
0	3
0	8
17	17
0	67
22	65
88	90
0	49
0	20
2	3
0	399
0	187
2	244
34	317
0	139
12	109
19	66
0	152
0	128
10	40
0	80
15	44
5	60
4	74
0	45
15	116
0	0
0	7
0	0
49	323
4	46
0	9
0	50
1	31
8	30
6	17
0	23
0	24
2	118
0	60
0	0
1	13
0	71
0	47
0	21
0	0
0	0
18	1737
852	20444
334	36380
15	0
6	2339
0	21
7100	8768
5	1876
0	0
1	1
482	1802
0	294
0	25
0	25
0	0
2	0
0	35
0	18
0	21
0	17
0	14
0	6
1	6
0	16
0	13
0	6
0	10
0	20
0	18
0	17
0	3
0	5
29	7
0	0
4	0
0	2
0	0
0	0
0	2
0	11
0	16
0	8
0	7
0	1
0	7
2	4
0	35
16	34
0	2
14	19
0	18
17	1
0	32
1	1413
0	1552
1188	6101
50	203
3	5800
23	135
0	3329
0	6167
45	107
0	6178
0	3281
1	1697
10	1307
6	448
4	1200
0	112
0	19
1	1681
2	1676
0	1580
0	219
0	41
0	243
5	777
3	1692
0	3085
0	3332
0	1434
0	49
0	1697
0	1482
2	49
0	42
0	126
0	40
0	1135
2	126
15	4
5	30
22	30
26	34
0	13
0	29
11	3
2	0
16	0
235	1
1	1
369	231
0	175
0	60
0	1077
6	1076
0	96
6	1011
0	468
0	473
0	510
1	340
0	400
1	867
4	298
0	3
1	66
1	11
0	16
296	2712
6	1066
47	2496
0	2
12	954
20	43
390	99
63	34
28	65
27	1
5	9
0	9
2	9
0	0
0	3
0	1
0	1
0	1
0	0
93	0
16	168
29	143
118	97
5	63
2	79
2	54
20	76
0	1
1	0
0	6213
0	6712
0	6537
0	6038
0	48
17	243
47	244
0	60
24	150
618	2222
1	235
3	203
0	223
2	177
10	210
0	221
8	207
2	205
6	2
3	131
0	91
5	0
0	0
0	103
3	101
2	115
0	110
7	90
0	100
3	104
0	15
0	72
0	37
0	25
0	27
0	11
2	6
0	5
0	7
0	2
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	1738
1	2032
2	1402
0	1738
66	869
4	676
1	660
0	199
1393	2
2	1
0	1
0	1
1	0
1	0
4	0
2	1413
6	1561
0	1427
7	954
0	857
0	938
7	822
8	227
0	779
0	714
1	170
0	211
0	232
0	115
3	105
4	42
0	17
3	49
4	49
12	4
1	1
13	1
1	128
0	112
10	124
0	124
1	14
1	116
0	1
1	27
213	3191
26	3331
32	2012
0	1974
5	37
0	191
6	397
9	49
81	766
1	402
169	190
2	217
0	9
0	0
40	323
14	95
4	24
0	165
5	185
0	552
0	1035
0	1025
0	739
0	138
0	858
0	1065
0	744
118	661
1	352
1	661
0	1025
0	747
0	629
0	859
0	951
0	279
0	131
4	81
0	773
0	147
0	285
0	273
0	173
1	211
0	384
0	17
5	103
0	396
1	208
0	221
0	321
0	270
0	265
0	19
4	6
0	146
0	358
0	274
48	225
1	178
0	166
0	85
0	53
0	49
0	81
0	14
2	18
3	6
0	0
30	0
4	90
306	164
5	88
81	0
5	1366
51	1368
59	263
0	316
2	162
0	139
8	157
0	0
0	508
2	639
1	659
1	347
3	653
3	210
0	172
15	269
0	9
0	6
6	1144
6	1110
35	1104
34	1119
16	33
2	36
0	0
0	1910
34	2514
4	2104
12	1293
12	4213
3	2410
1	2959
0	3407
0	1060
0	1656
0	473
0	436
0	395
3	587
0	1082
11	238
2	296
3	89
1	179
2	741
0	913
0	866
1	742
2	814
